engine,state,task,granularity,level,metric,seed,value
check2hgi,california,cat,poi,L1,f1_weighted,3,0.98499995470047
check2hgi,california,cat,poi,L1,mrr,3,0.9924166202545166
check2hgi,california,cat,poi,L1,top3_acc,3,1.0
check2hgi,california,cat,poi,L1,ndcg_3,3,0.9943984746932983
check2hgi,california,cat,poi,L1,top5_acc,3,1.0
check2hgi,california,cat,poi,L1,ndcg_5,3,0.9943984746932983
check2hgi,california,cat,poi,L1,train_acc,3,0.9855147004127502
check2hgi,california,cat,poi,L1,test_class_coverage,3,1.0
check2hgi,california,cat,poi,L0,knn10_acc,4,0.983375
check2hgi,california,cat,poi,L0,knn10_macro_f1,4,0.9843788843566144
check2hgi,california,cat,poi,L0,silhouette,4,0.5112608075141907
check2hgi,california,cat,poi,L0,cohesion,4,0.888398289680481
check2hgi,california,cat,poi,L0,centroid_inter_sim,4,0.5745232701301575
check2hgi,california,cat,poi,L0,sep_ratio,4,1.5463225527474553
check2hgi,california,cat,poi,L1,accuracy,4,0.984499990940094
check2hgi,california,cat,poi,L1,accuracy_macro,4,0.987421989440918
check2hgi,california,cat,poi,L1,f1,4,0.9860621690750122
check2hgi,california,cat,poi,L1,f1_weighted,4,0.984501302242279
check2hgi,california,cat,poi,L1,mrr,4,0.9920833110809326
check2hgi,california,cat,poi,L1,top3_acc,4,1.0
check2hgi,california,cat,poi,L1,ndcg_3,4,0.9941484332084656
check2hgi,california,cat,poi,L1,top5_acc,4,1.0
check2hgi,california,cat,poi,L1,ndcg_5,4,0.9941484332084656
check2hgi,california,cat,poi,L1,train_acc,4,0.9859558939933777
check2hgi,california,cat,poi,L1,test_class_coverage,4,1.0
check2hgi,california,reg,poi,L0,n_eval,-1,40000.0
check2hgi,california,reg,poi,L0,label_coverage,-1,1.0
check2hgi,california,reg,poi,L0,knn10_acc,0,0.011375
check2hgi,california,reg,poi,L0,knn10_macro_f1,0,0.003481195258201406
check2hgi,california,reg,poi,L0,silhouette,0,-0.8092849254608154
check2hgi,california,reg,poi,L0,cohesion,0,0.8757259249687195
check2hgi,california,reg,poi,L0,centroid_inter_sim,0,0.5891377329826355
check2hgi,california,reg,poi,L0,sep_ratio,0,1.4864536354430569
check2hgi,california,reg,poi,L1,accuracy,0,0.005874999798834324
check2hgi,california,reg,poi,L1,accuracy_macro,0,0.0016219083895901265
check2hgi,california,reg,poi,L1,f1,0,0.0002542117435950786
check2hgi,california,reg,poi,L1,f1_weighted,0,0.0014746966771781445
check2hgi,california,reg,poi,L1,mrr,0,0.015682687982916832
check2hgi,california,reg,poi,L1,top3_acc,0,0.013000000268220901
check2hgi,california,reg,poi,L1,ndcg_3,0,0.00999395176768303
check2hgi,california,reg,poi,L1,top5_acc,0,0.017999999225139618
check2hgi,california,reg,poi,L1,ndcg_5,0,0.012043251655995846
check2hgi,california,reg,poi,L1,train_acc,0,0.008492646738886833
check2hgi,california,reg,poi,L1,test_class_coverage,0,0.8739106753812637
check2hgi,california,reg,poi,L0,knn10_acc,1,0.01075
check2hgi,california,reg,poi,L0,knn10_macro_f1,1,0.0032367995632537326
check2hgi,california,reg,poi,L0,silhouette,1,-0.799224317073822
check2hgi,california,reg,poi,L0,cohesion,1,0.877580463886261
check2hgi,california,reg,poi,L0,centroid_inter_sim,1,0.5847731828689575
check2hgi,california,reg,poi,L0,sep_ratio,1,1.5007194064214107
check2hgi,california,reg,poi,L1,accuracy,1,0.004625000059604645
check2hgi,california,reg,poi,L1,accuracy_macro,1,0.0018453003921757845
check2hgi,california,reg,poi,L1,f1,1,0.0004067470144946128
check2hgi,california,reg,poi,L1,f1_weighted,1,0.0013897499302402139
check2hgi,california,reg,poi,L1,mrr,1,0.015455911867320538
check2hgi,california,reg,poi,L1,top3_acc,1,0.013249999843537807
check2hgi,california,reg,poi,L1,ndcg_3,1,0.009608514606952667
check2hgi,california,reg,poi,L1,top5_acc,1,0.019625000655651093
check2hgi,california,reg,poi,L1,ndcg_5,1,0.01222260668873787
check2hgi,california,reg,poi,L1,train_acc,1,0.007352941203862429
check2hgi,california,reg,poi,L1,test_class_coverage,1,0.8697916666666666
check2hgi,california,reg,poi,L0,knn10_acc,2,0.015875
check2hgi,california,reg,poi,L0,knn10_macro_f1,2,0.003777893871072353
check2hgi,california,reg,poi,L0,silhouette,2,-0.7939457893371582
check2hgi,california,reg,poi,L0,cohesion,2,0.8781977295875549
check2hgi,california,reg,poi,L0,centroid_inter_sim,2,0.584134042263031
check2hgi,california,reg,poi,L0,sep_ratio,2,1.5034181644084172
check2hgi,california,reg,poi,L1,accuracy,2,0.0062500000931322575
check2hgi,california,reg,poi,L1,accuracy_macro,2,0.0018648567841877085
check2hgi,california,reg,poi,L1,f1,2,0.0002416838106000796
check2hgi,california,reg,poi,L1,f1_weighted,2,0.0016776003176346421
check2hgi,california,reg,poi,L1,mrr,2,0.01750154420733452
check2hgi,california,reg,poi,L1,top3_acc,2,0.014875000342726707
check2hgi,california,reg,poi,L1,ndcg_3,2,0.011397176422178745
check2hgi,california,reg,poi,L1,top5_acc,2,0.021375000476837158
check2hgi,california,reg,poi,L1,ndcg_5,2,0.014070581644773483
check2hgi,california,reg,poi,L1,train_acc,2,0.008823529817163944
check2hgi,california,reg,poi,L1,test_class_coverage,2,0.8679967204154141
check2hgi,california,reg,poi,L0,knn10_acc,3,0.01275
check2hgi,california,reg,poi,L0,knn10_macro_f1,3,0.003083977474843033
check2hgi,california,reg,poi,L0,silhouette,3,-0.8063445687294006
check2hgi,california,reg,poi,L0,cohesion,3,0.8802191615104675
check2hgi,california,reg,poi,L0,centroid_inter_sim,3,0.5839159488677979
check2hgi,california,reg,poi,L0,sep_ratio,3,1.5074415473959841
check2hgi,california,reg,poi,L1,accuracy,3,0.004749999847263098
check2hgi,california,reg,poi,L1,accuracy_macro,3,0.0016055086820358354
check2hgi,california,reg,poi,L1,f1,3,0.00020590482745319605
check2hgi,california,reg,poi,L1,f1_weighted,3,0.0010429638205096126
check2hgi,california,reg,poi,L1,mrr,3,0.01497198361903429
check2hgi,california,reg,poi,L1,top3_acc,3,0.012249999679625034
check2hgi,california,reg,poi,L1,ndcg_3,3,0.009007352404296398
check2hgi,california,reg,poi,L1,top5_acc,3,0.017999999225139618
check2hgi,california,reg,poi,L1,ndcg_5,3,0.011363227851688862
check2hgi,california,reg,poi,L1,train_acc,3,0.008933823555707932
check2hgi,california,reg,poi,L1,test_class_coverage,3,0.8740621650589496
check2hgi,california,reg,poi,L0,knn10_acc,4,0.0145
check2hgi,california,reg,poi,L0,knn10_macro_f1,4,0.004272330472880443
check2hgi,california,reg,poi,L0,silhouette,4,-0.8020127415657043
check2hgi,california,reg,poi,L0,cohesion,4,0.8768811225891113
check2hgi,california,reg,poi,L0,centroid_inter_sim,4,0.5934496521949768
check2hgi,california,reg,poi,L0,sep_ratio,4,1.477599859307043
check2hgi,california,reg,poi,L1,accuracy,4,0.004124999977648258
check2hgi,california,reg,poi,L1,accuracy_macro,4,0.0012114133832218162
check2hgi,california,reg,poi,L1,f1,4,0.00017104472499340773
check2hgi,california,reg,poi,L1,f1_weighted,4,0.0009166132658720016
check2hgi,california,reg,poi,L1,mrr,4,0.015351728536188602
check2hgi,california,reg,poi,L1,top3_acc,4,0.013875000178813934
check2hgi,california,reg,poi,L1,ndcg_3,4,0.009703747928142548
check2hgi,california,reg,poi,L1,top5_acc,4,0.019999999552965164
check2hgi,california,reg,poi,L1,ndcg_5,4,0.012204691767692566
check2hgi,california,reg,poi,L1,train_acc,4,0.007757353130728006
check2hgi,california,reg,poi,L1,test_class_coverage,4,0.8772802653399668
check2hgi,texas,cat,poi,L0,n_eval,-1,40000.0
check2hgi,texas,cat,poi,L0,label_coverage,-1,1.0
check2hgi,texas,cat,poi,L0,knn10_acc,0,0.98525
check2hgi,texas,cat,poi,L0,knn10_macro_f1,0,0.9846928478067968
check2hgi,texas,cat,poi,L0,silhouette,0,0.514505922794342
check2hgi,texas,cat,poi,L0,cohesion,0,0.8832059502601624
check2hgi,texas,cat,poi,L0,centroid_inter_sim,0,0.5403340458869934
check2hgi,texas,cat,poi,L0,sep_ratio,0,1.63455543285325
check2hgi,texas,cat,poi,L1,accuracy,0,0.9878749847412109
check2hgi,texas,cat,poi,L1,accuracy_macro,0,0.9886366128921509
check2hgi,texas,cat,poi,L1,f1,0,0.9872597455978394
check2hgi,texas,cat,poi,L1,f1_weighted,0,0.9878783226013184
check2hgi,texas,cat,poi,L1,mrr,0,0.9938750267028809
check2hgi,texas,cat,poi,L1,top3_acc,0,1.0
check2hgi,texas,cat,poi,L1,ndcg_3,0,0.9954759478569031
check2hgi,texas,cat,poi,L1,top5_acc,0,1.0
check2hgi,texas,cat,poi,L1,ndcg_5,0,0.9954759478569031
check2hgi,texas,cat,poi,L1,train_acc,0,0.9890073537826538
check2hgi,texas,cat,poi,L1,test_class_coverage,0,1.0
check2hgi,texas,cat,poi,L0,knn10_acc,1,0.985
check2hgi,texas,cat,poi,L0,knn10_macro_f1,1,0.9852722990102203
check2hgi,texas,cat,poi,L0,silhouette,1,0.5189428925514221
check2hgi,texas,cat,poi,L0,cohesion,1,0.8854358792304993
check2hgi,texas,cat,poi,L0,centroid_inter_sim,1,0.5455206632614136
check2hgi,texas,cat,poi,L0,sep_ratio,1,1.6231023659798534
check2hgi,texas,cat,poi,L1,accuracy,1,0.9878749847412109
check2hgi,texas,cat,poi,L1,accuracy_macro,1,0.9899871349334717
check2hgi,texas,cat,poi,L1,f1,1,0.988033652305603
check2hgi,texas,cat,poi,L1,f1_weighted,1,0.9878783226013184
check2hgi,texas,cat,poi,L1,mrr,1,0.9938125014305115
check2hgi,texas,cat,poi,L1,top3_acc,1,1.0
check2hgi,texas,cat,poi,L1,ndcg_3,1,0.9954268932342529
check2hgi,texas,cat,poi,L1,top5_acc,1,1.0
check2hgi,texas,cat,poi,L1,ndcg_5,1,0.9954268932342529
check2hgi,texas,cat,poi,L1,train_acc,1,0.9890073537826538
check2hgi,texas,cat,poi,L1,test_class_coverage,1,1.0
check2hgi,texas,cat,poi,L0,knn10_acc,2,0.987125
check2hgi,texas,cat,poi,L0,knn10_macro_f1,2,0.9866015101117943
check2hgi,texas,cat,poi,L0,silhouette,2,0.5149313807487488
check2hgi,texas,cat,poi,L0,cohesion,2,0.8830620050430298
check2hgi,texas,cat,poi,L0,centroid_inter_sim,2,0.5440657734870911
check2hgi,texas,cat,poi,L0,sep_ratio,2,1.6230795026549891
check2hgi,texas,cat,poi,L1,accuracy,2,0.9883750081062317
check2hgi,texas,cat,poi,L1,accuracy_macro,2,0.9889410138130188
check2hgi,texas,cat,poi,L1,f1,2,0.9887564182281494
check2hgi,texas,cat,poi,L1,f1_weighted,2,0.9883760809898376
check2hgi,texas,cat,poi,L1,mrr,2,0.9941250085830688
check2hgi,texas,cat,poi,L1,top3_acc,2,1.0
check2hgi,texas,cat,poi,L1,ndcg_3,2,0.9956604838371277
check2hgi,texas,cat,poi,L1,top5_acc,2,1.0
check2hgi,texas,cat,poi,L1,ndcg_5,2,0.9956604838371277
check2hgi,texas,cat,poi,L1,train_acc,2,0.9889705777168274
check2hgi,texas,cat,poi,L1,test_class_coverage,2,1.0
check2hgi,texas,cat,poi,L0,knn10_acc,3,0.9845
check2hgi,texas,cat,poi,L0,knn10_macro_f1,3,0.9832057591200237
check2hgi,texas,cat,poi,L0,silhouette,3,0.5111613273620605
check2hgi,texas,cat,poi,L0,cohesion,3,0.8821040987968445
check2hgi,texas,cat,poi,L0,centroid_inter_sim,3,0.546890377998352
check2hgi,texas,cat,poi,L0,sep_ratio,3,1.612944996445892
check2hgi,texas,cat,poi,L1,accuracy,3,0.9865000247955322
check2hgi,texas,cat,poi,L1,accuracy_macro,3,0.9848365783691406
check2hgi,texas,cat,poi,L1,f1,3,0.9845257997512817
check2hgi,texas,cat,poi,L1,f1_weighted,3,0.9865016341209412
check2hgi,texas,cat,poi,L1,mrr,3,0.9931666254997253
check2hgi,texas,cat,poi,L1,top3_acc,3,1.0
check2hgi,texas,cat,poi,L1,ndcg_3,3,0.9949520826339722
check2hgi,texas,cat,poi,L1,top5_acc,3,1.0
check2hgi,texas,cat,poi,L1,ndcg_5,3,0.9949520826339722
check2hgi,texas,cat,poi,L1,train_acc,3,0.988713264465332
check2hgi,texas,cat,poi,L1,test_class_coverage,3,1.0
check2hgi,texas,cat,poi,L0,knn10_acc,4,0.986875
check2hgi,texas,cat,poi,L0,knn10_macro_f1,4,0.9856449471697127
check2hgi,texas,cat,poi,L0,silhouette,4,0.5193794965744019
check2hgi,texas,cat,poi,L0,cohesion,4,0.8847826719284058
check2hgi,texas,cat,poi,L0,centroid_inter_sim,4,0.5457106232643127
check2hgi,texas,cat,poi,L0,sep_ratio,4,1.6213403848285812
check2hgi,texas,cat,poi,L1,accuracy,4,0.9893749952316284
check2hgi,texas,cat,poi,L1,accuracy_macro,4,0.9887827634811401
check2hgi,texas,cat,poi,L1,f1,4,0.9886778593063354
check2hgi,texas,cat,poi,L1,f1_weighted,4,0.989375114440918
check2hgi,texas,cat,poi,L1,mrr,4,0.9946562647819519
check2hgi,texas,cat,poi,L1,top3_acc,4,0.999875009059906
check2hgi,texas,cat,poi,L1,ndcg_3,4,0.9959997534751892
check2hgi,texas,cat,poi,L1,top5_acc,4,1.0
check2hgi,texas,cat,poi,L1,ndcg_5,4,0.9960535764694214
check2hgi,texas,cat,poi,L1,train_acc,4,0.9884191155433655
check2hgi,texas,cat,poi,L1,test_class_coverage,4,1.0
check2hgi,texas,reg,poi,L0,n_eval,-1,40000.0
check2hgi,texas,reg,poi,L0,label_coverage,-1,1.0
check2hgi,texas,reg,poi,L0,knn10_acc,0,0.027625
check2hgi,texas,reg,poi,L0,knn10_macro_f1,0,0.0062035595761440075
check2hgi,texas,reg,poi,L0,silhouette,0,-0.8069369196891785
check2hgi,texas,reg,poi,L0,cohesion,0,0.8523378968238831
check2hgi,texas,reg,poi,L0,centroid_inter_sim,0,0.563360869884491
check2hgi,texas,reg,poi,L0,sep_ratio,0,1.512951897064918
check2hgi,texas,reg,poi,L1,accuracy,0,0.010125000029802322
check2hgi,texas,reg,poi,L1,accuracy_macro,0,0.0018617354912198539
check2hgi,texas,reg,poi,L1,f1,0,0.0002667756343726069
check2hgi,texas,reg,poi,L1,f1_weighted,0,0.002300364663824439
check2hgi,texas,reg,poi,L1,mrr,0,0.026265164837241173
check2hgi,texas,reg,poi,L1,top3_acc,0,0.02525000087916851
check2hgi,texas,reg,poi,L1,ndcg_3,0,0.018604008480906487
check2hgi,texas,reg,poi,L1,top5_acc,0,0.03462500125169754
check2hgi,texas,reg,poi,L1,ndcg_5,0,0.022460827603936195
check2hgi,texas,reg,poi,L1,train_acc,0,0.01536764670163393
check2hgi,texas,reg,poi,L1,test_class_coverage,0,0.8967882756470221
check2hgi,texas,reg,poi,L0,knn10_acc,1,0.0265
check2hgi,texas,reg,poi,L0,knn10_macro_f1,1,0.005729636654657813
check2hgi,texas,reg,poi,L0,silhouette,1,-0.8094263076782227
check2hgi,texas,reg,poi,L0,cohesion,1,0.8499829769134521
check2hgi,texas,reg,poi,L0,centroid_inter_sim,1,0.5675386786460876
check2hgi,texas,reg,poi,L0,sep_ratio,1,1.497665285018388
check2hgi,texas,reg,poi,L1,accuracy,1,0.012000000104308128
check2hgi,texas,reg,poi,L1,accuracy_macro,1,0.0022333686237671515
check2hgi,texas,reg,poi,L1,f1,1,0.0006706087733618915
check2hgi,texas,reg,poi,L1,f1_weighted,1,0.0034582139924168587
check2hgi,texas,reg,poi,L1,mrr,1,0.028634218499064445
check2hgi,texas,reg,poi,L1,top3_acc,1,0.027374999597668648
check2hgi,texas,reg,poi,L1,ndcg_3,1,0.020718570798635483
check2hgi,texas,reg,poi,L1,top5_acc,1,0.03812500089406967
check2hgi,texas,reg,poi,L1,ndcg_5,1,0.02514018304646015
check2hgi,texas,reg,poi,L1,train_acc,1,0.013676470145583153
check2hgi,texas,reg,poi,L1,test_class_coverage,1,0.8966171356307303
check2hgi,texas,reg,poi,L0,knn10_acc,2,0.02425
check2hgi,texas,reg,poi,L0,knn10_macro_f1,2,0.004768885514691008
check2hgi,texas,reg,poi,L0,silhouette,2,-0.8101837635040283
check2hgi,texas,reg,poi,L0,cohesion,2,0.8484696745872498
check2hgi,texas,reg,poi,L0,centroid_inter_sim,2,0.5682759284973145
check2hgi,texas,reg,poi,L0,sep_ratio,2,1.493059325653382
check2hgi,texas,reg,poi,L1,accuracy,2,0.010250000283122063
check2hgi,texas,reg,poi,L1,accuracy_macro,2,0.0018596772157753233
check2hgi,texas,reg,poi,L1,f1,2,0.0004815315187443048
check2hgi,texas,reg,poi,L1,f1_weighted,2,0.002913534175604582
check2hgi,texas,reg,poi,L1,mrr,2,0.025949954986572266
check2hgi,texas,reg,poi,L1,top3_acc,2,0.02437499910593033
check2hgi,texas,reg,poi,L1,ndcg_3,2,0.018278107047080994
check2hgi,texas,reg,poi,L1,top5_acc,2,0.03487500175833702
check2hgi,texas,reg,poi,L1,ndcg_5,2,0.022570133209228516
check2hgi,texas,reg,poi,L1,train_acc,2,0.014999999664723873
check2hgi,texas,reg,poi,L1,test_class_coverage,2,0.8928571428571429
check2hgi,texas,reg,poi,L0,knn10_acc,3,0.025625
check2hgi,texas,reg,poi,L0,knn10_macro_f1,3,0.004600163664214437
check2hgi,texas,reg,poi,L0,silhouette,3,-0.8122915625572205
check2hgi,texas,reg,poi,L0,cohesion,3,0.853549063205719
check2hgi,texas,reg,poi,L0,centroid_inter_sim,3,0.5647939443588257
check2hgi,texas,reg,poi,L0,sep_ratio,3,1.5112574625329924
check2hgi,texas,reg,poi,L1,accuracy,3,0.011625000275671482
check2hgi,texas,reg,poi,L1,accuracy_macro,3,0.002410873256561213
check2hgi,texas,reg,poi,L1,f1,3,0.00032514662598259747
check2hgi,texas,reg,poi,L1,f1_weighted,3,0.0030448692850768566
check2hgi,texas,reg,poi,L1,mrr,3,0.028061922639608383
check2hgi,texas,reg,poi,L1,top3_acc,3,0.02824999950826168
check2hgi,texas,reg,poi,L1,ndcg_3,3,0.021263163536787033
check2hgi,texas,reg,poi,L1,top5_acc,3,0.0364999994635582
check2hgi,texas,reg,poi,L1,ndcg_5,3,0.024635471403598785
check2hgi,texas,reg,poi,L1,train_acc,3,0.014816176146268845
check2hgi,texas,reg,poi,L1,test_class_coverage,3,0.8924663957486715
check2hgi,texas,reg,poi,L0,knn10_acc,4,0.027
check2hgi,texas,reg,poi,L0,knn10_macro_f1,4,0.0052530480691188545
check2hgi,texas,reg,poi,L0,silhouette,4,-0.808504581451416
check2hgi,texas,reg,poi,L0,cohesion,4,0.8529809713363647
check2hgi,texas,reg,poi,L0,centroid_inter_sim,4,0.5632741451263428
check2hgi,texas,reg,poi,L0,sep_ratio,4,1.5143265117290987
check2hgi,texas,reg,poi,L1,accuracy,4,0.012749999761581421
check2hgi,texas,reg,poi,L1,accuracy_macro,4,0.0022794004171223553
check2hgi,texas,reg,poi,L1,f1,4,0.00035739014856517315
check2hgi,texas,reg,poi,L1,f1_weighted,4,0.0030061183497309685
check2hgi,texas,reg,poi,L1,mrr,4,0.029199901968240738
check2hgi,texas,reg,poi,L1,top3_acc,4,0.028875000774860382
check2hgi,texas,reg,poi,L1,ndcg_3,4,0.021761741489171982
check2hgi,texas,reg,poi,L1,top5_acc,4,0.03837500140070915
check2hgi,texas,reg,poi,L1,ndcg_5,4,0.025628572329878807
check2hgi,texas,reg,poi,L1,train_acc,4,0.013823529705405235
check2hgi,texas,reg,poi,L1,test_class_coverage,4,0.9033468877072255
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,n_eval,-1,11848.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,label_coverage,-1,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_acc,0,0.9776371308016878
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_macro_f1,0,0.9743479985839285
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,silhouette,0,0.5382364392280579
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,cohesion,0,0.8525761365890503
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,centroid_inter_sim,0,0.4040646255016327
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,sep_ratio,0,2.1099994475651154
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy,0,0.9839662313461304
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy_macro,0,0.9806037545204163
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1,0,0.9818030595779419
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1_weighted,0,0.9839544892311096
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,mrr,0,0.991912841796875
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top3_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_3,0,0.9940270781517029
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top5_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_5,0,0.9940270781517029
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,train_acc,0,0.9882075190544128
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,test_class_coverage,0,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_acc,1,0.9767932489451476
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_macro_f1,1,0.9734645677685504
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,silhouette,1,0.5297622680664062
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,cohesion,1,0.8499939441680908
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,centroid_inter_sim,1,0.40247178077697754
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,sep_ratio,1,2.1119342641294385
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy,1,0.9810126423835754
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy_macro,1,0.9790286421775818
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1,1,0.9778246283531189
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1_weighted,1,0.9810199737548828
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,mrr,1,0.9904360771179199
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top3_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_3,1,0.9929370284080505
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top5_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_5,1,0.9929370284080505
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,train_acc,1,0.9895730018615723
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,test_class_coverage,1,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_acc,2,0.9814345991561182
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_macro_f1,2,0.9815260680783536
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,silhouette,2,0.5315216183662415
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,cohesion,2,0.8517774939537048
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,centroid_inter_sim,2,0.4033409655094147
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,sep_ratio,2,2.111805065170904
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy,2,0.9852320551872253
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy_macro,2,0.9869078993797302
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1,2,0.9855404496192932
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1_weighted,2,0.9852422475814819
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,mrr,2,0.9926160573959351
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top3_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_3,2,0.994549572467804
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top5_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_5,2,0.994549572467804
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,train_acc,2,0.9887040853500366
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,test_class_coverage,2,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_acc,3,0.9759392148585901
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_macro_f1,3,0.9713110619681685
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,silhouette,3,0.5368599891662598
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,cohesion,3,0.8536967039108276
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,centroid_inter_sim,3,0.4075731933116913
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,sep_ratio,3,2.094585016679357
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy,3,0.9814267754554749
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy_macro,3,0.9809072613716125
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1,3,0.9793483018875122
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1_weighted,3,0.9814308881759644
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,mrr,3,0.990713357925415
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top3_acc,3,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_3,3,0.993145227432251
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,top5_acc,3,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,ndcg_5,3,0.993145227432251
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,train_acc,3,0.989822506904602
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,test_class_coverage,3,1.0
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_acc,4,0.980160405234276
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,knn10_macro_f1,4,0.9783267498308954
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,silhouette,4,0.5431499481201172
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,cohesion,4,0.8542366623878479
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,centroid_inter_sim,4,0.40005022287368774
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L0,sep_ratio,4,2.1353235507571893
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy,4,0.985647976398468
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,accuracy_macro,4,0.9826171398162842
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1,4,0.982590913772583
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,f1_weighted,4,0.9856506586074829
check2hgi_design_k_resln_mae_l0_1,alabama,cat,poi,L1,mrr,4,0.9926832914352417
